subj_num	age_group	new_block	x_t	b_t	mu_t	c_t	r_t	sigma	v_t	z_t	cond
63	4	0	39	277.5	56	1	0.25	17.5	0	335.417149325366	main_push
63	4	0	43	33.2769901609742	56	0	1	17.5	0	272.053980321948	main_push
63	4	0	41	37.519222257652	56	0	1	17.5	0	23.7614543543299	main_push
63	4	0	65	38.4521695513175	56	0	0.25	17.5	0	120.385116844983	main_push
63	4	0	68	77.9934385533387	56	0	0.25	17.5	0	72.5347075553598	main_push
63	4	0	30	74.3855305243533	56	0	0.25	17.5	0	130.777622495368	main_push
63	4	0	82	23.5819718750336	56	0	0.25	17.5	0	83.7784132257139	main_push
63	4	0	58	85.993934447376	56	0	0.25	17.5	0	58.4058970197184	main_push
63	4	0	45	70.1604180925116	56	0	1	17.5	0	87.3269017376472	main_push
63	4	0	36	58.034418992242	56	0	0.25	17.5	0	132.908419891972	main_push
63	4	0	53	28.0801252493871	56	0	1	17.5	0	13.1258315065322	main_push
63	4	0	66	27.1210008237331	56	0	0.25	17.5	0	5.16187639807917	main_push
